casting,director,duration,entries,film_id,genres,img_src,press_ratings,release,societies,synopsis,title,viewers_ratings
Alkoya Brunson|Ken Strunk|Octavia Spencer|Wilbur Fitzgerald|Jaiden Kaine|Gregory Alan Williams|Bob Jennings|Taraji P. Henson|Corey Mendell Parker|Aldis Hodge|Robert McKay|Ariana Neal|Janelle Monáe|Scott Michael Morgan|Kimberly Quinn|Glen Powell|Zani Jones Mbayise|Jim Parsons|Saniyya Sidney|Dane Davenport|Maria Howell|Travis Smith|Kevin Costner|Kirsten Dunst|Mahershala Ali|Arnell Powell|Olek Krupa,Theodore Melfi,127,230488,219070,Biopic|Drame,https://fr.web.img6.acsta.net/c_310_420/o_club-allocine-2024-310x420.png_0_se/pictures/17/01/10/15/08/573198.jpg,3.3,8 mars 2017,"Twentieth Century Fox France,Twentieth Century Fox","Le destin extraordinaire des trois scientifiques afro-américaines qui ont permis aux États-Unis de prendre la tête de la conquête spatiale, grâce à la mise en orbite de l’astronaute John Glenn. ",Les Figures de l'ombre,4.3
Maxie Peters|Andy Dawson|Arthur Oxley|Jen Patterson|Reuben Bainbridge|Trevor Fox|Laura Lee Daly|Chris Gotts|Andrea Johnson|Joe Armstrong|Debbie Honeywood,Ken Loach,113,96295,304576,Drame,https://fr.web.img4.acsta.net/c_310_420/pictures/23/09/20/09/08/2713358.jpg,3.3,25 octobre 2023,"Why Not Productions,Goodfellas,Sixteen Films,StudioCanal UK,Le Pacte","TJ Ballantyne est le propriétaire du ""Old Oak"", un pub situé dans une petite bourgade du nord de l’Angleterre. Il y sert quotidiennement les mêmes habitués désœuvrés pour qui l’endroit est devenu le dernier lieu où se retrouver. L’arrivée de réfugiés syriens va créer des tensions dans le village. TJ va cependant se lier d’amitié avec Yara, une jeune migrante passionnée par la photographie. Ensemble, ils vont tenter de redonner vie à la communauté locale en développant une cantine pour les plus démunis, quelles que soient leurs origines.",The Old Oak,4.0
Michael Rooker|Ali Baddou|Jordana Brewster|Luis Da Silva Jr.|Michelle Rodriguez|Alan Ritchson|Leo Abelo Perry|Scott Eastwood|Vin Diesel|Charlize Theron|Jason Statham|Meadow Walker|Jason Momoa|Joaquim de Almeida|Rita Moreno|Cardi B|Nathalie Emmanuel|Paul Walker|John Cena|Pete Davidson|Tyrese Gibson|Dwayne Johnson|Ludacris|Helen Mirren|Daniela Melchior|Brie Larson|Sung Kang,Louis Leterrier,141,1140846,242871,Action,https://fr.web.img3.acsta.net/c_310_420/pictures/23/05/10/10/55/5129031.jpg,2.8,17 mai 2023,"Universal Pictures,One Race Films,Universal Pictures International France,Perfect Storm Entertainment,Original Film","Après bien des missions et contre toute attente, Dom Toretto et sa famille ont su déjouer, devancer, surpasser et distancer tous les adversaires qui ont croisé leur route. Ils sont aujourd’hui face à leur ennemi le plus terrifiant et le plus intime : émergeant des brumes du passé, ce revenant assoiffé de vengeance est bien déterminé à décimer la famille en réduisant à néant tout ce à quoi, et surtout à qui Dom ait jamais tenu. ",Fast & Furious X,2.9
Ethan Jamieson|Kate Kneeland|Amandla Stenberg|Toby Jones|Kalia Prescott|Karan Kendrick|Amber Chaney|Judd Lormand|Donald Sutherland|Dayo Okeniyi|Nelson Ascencio|Mackenzie Lintz|Leven Rambin|Isabelle Fuhrman|Liam Hemsworth|Dakota Hood|Sandino Moya-Smith|Wes Bentley|Ian Nelson|Jack Quaid|Annie Thurman|Dwayne Boyd|Woody Harrelson|Paula Malcomson|Josh Hutcherson|Stanley Tucci|Rhoda Griffis|Jennifer Lawrence|Raiko Bowman|Elizabeth Banks|Willow Shields|Sandra Ellis Lafferty|Alexander Ludwig|Latarsha Rose|Jacqueline Emerson|Lenny Kravitz|Brooke Bundy|Shane Bissell|Kimiko Gelman|Anthony Reynolds,Gary Ross,142,509426,145083,Action|Science Fiction|Drame,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/85/51/91/20018884.jpg,3.4,21 mars 2012,"Metropolitan FilmExport,Larger Than Life Productions,Lionsgate,Kinema Film,Ludas Productions","Chaque année, dans les ruines de ce qui était autrefois l'Amérique du Nord, le Capitole, l'impitoyable capitale de la nation de Panem, oblige chacun de ses douze districts à envoyer un garçon et une fille - les ""Tributs"" - concourir aux Hunger Games. A la fois sanction contre la population pour s'être rebellée et stratégie d'intimidation de la part du gouvernement, les Hunger Games sont un événement télévisé national au cours duquel les tributs doivent s'affronter jusqu'à la mort. L'unique survivant est déclaré vainqueur.",Hunger Games,3.8
Philippe Torreton|Arthur Guivarch|Jean-Hugues Anglade|Marc Riso|Bruno Sanches|Thomas Solivérès|Amir El Kacem|Diego Martín|Samuel Le Bihan,Mathieu Turi,103,33469,304537,Aventure|Fantastique,https://fr.web.img6.acsta.net/c_310_420/pictures/23/10/10/10/41/5993062.jpg,2.9,15 novembre 2023,"Kinology,Alba Films,Alba Films,Full Time Studio,Marcel Films","1956, dans le nord de la France. Une bande de mineurs de fond se voit obligée de conduire un professeur faire des prélèvements à mille mètres sous terre. Après un éboulement qui les empêche de remonter, ils découvrent une crypte d’un autre temps, et réveillent sans le savoir quelque chose qui aurait dû rester endormi.",Gueules noires,2.6
Aksel Hennie|Jorma Tommila|Jack Doolan|Mimosa Willamo,Jalmari Helander,91,44625,293633,Action|Guerre,https://fr.web.img6.acsta.net/c_310_420/pictures/23/04/27/11/02/2355439.jpg,2.8,21 juin 2023,"SND,Stage 6 Films,Subzero Film Entertainment","Finlande, 1944. Dans la nature sauvage et hostile de la Laponie, alors occupée par les nazis, un ancien soldat découvre un gisement d’or.",SISU - De l'Or et du Sang,3.2
Jacques Dutronc|Charlotte Rampling|Claudine Vincent|Benoît Tachoires|Arthur Verret|Sara Martins|Céline Mauge|Jean-Paul Rouve|Nicola Perot|Léa Swan|William Lebghil|Émilie Caen|Benoît Moret|Carole Bouquet|Etienne Ménard|Jeanne Guittet|Philippe Vieux|Romain Ogerau|Sandra Colombo|Karin Viard|Frédéric Siuen|Annie Mercier|Guillaume Labbé|Philippe Welke,Michel Blanc,88,226289,258530,Comédie dramatique|Comédie,https://fr.web.img4.acsta.net/c_310_420/pictures/18/07/23/09/57/1810259.jpg,3.1,10 octobre 2018,"France 2 Cinéma,UGC,France Télévisions,UGC Distribution,UGC Distribution,Cinémage,Orange Studio,UMedia,C8,Les films du 24,Ciné+,Canal+ Overseas",Voyez comme ils dansent…,Voyez Comme on Danse,3.1
Maurice Bénichou|Sami Bouajila|Denis Podalydès|Bunny Godillot|Pascal Elso|Nozha Khouadra|Ludovic Berthillot|Eric Naggar|Clément Brun|Shirley Bousquet|Julien Beramis|Yse Marguerite Tran|Salomé Stévenin,Roschdy Zem,85,225575,182349,Policier|Drame,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/82/64/71/19723261.jpg,3.3,22 juin 2011,"Mars Films,Mars Films,Tessalit Productions,SNRT","Le 24 juin 1991, Ghislaine Marchal est retrouvée morte dans la cave de sa villa de Mougins. Des lettres de sang accusent : « Omar m’a tuer ». Quelques jours plus tard, Omar Raddad, son jardinier, est écroué à la prison de Grasse. Il parle peu, comprend mal le français, a la réputation d’être calme et sérieux. Dès lors, il est le coupable évident. Il n’en sortira que 7 ans plus tard, gracié, mais toujours coupable aux yeux de la justice. En 1994, révolté par le verdict, Pierre-Emmanuel Vaugrenard, écrivain convaincu de l’innocence d’Omar Raddad, s’installe à Nice pour mener sa propre enquête et rédiger un ouvrage sur l’affaire…",Omar m'a tuer,3.7
Vincent Cassel|Catherine Mouchet|Ahmed Abdel Laoui|Kjel Bennett|Alban Ivanov|Hedi Bouchenafa|Reda Kateb|Mara Taquin|Hélène Vincent|Boubacar Kabo|Frédéric Pierrot|Suliane Brahim|Djibril Yoni|Lyna Khoudri|Darren Muselet|Sophie Garric|Aloïse Sauvage,Eric Toledano,115,618775,265905,Comédie,https://fr.web.img6.acsta.net/c_310_420/o_club-allocine-2024-310x420.png_0_se/pictures/19/08/20/16/22/2633779.jpg,3.9,23 octobre 2019,"Gaumont,TF1 Films Production,Gaumont International,Gaumont Production,120 Prods,Quad Films,Gaumont Distribution,Gaumont Distribution,BCG Presse,Belga Productions,Ten Cinema","Bruno et Malik vivent depuis 20 ans dans un monde à part, celui des enfants et adolescents autistes. Au sein de leurs deux associations respectives, ils forment des jeunes issus des quartiers difficiles pour encadrer ces cas qualifiés ""d'hyper complexes"". Une alliance hors du commun pour des personnalités hors normes. ",Hors Normes,4.2
Françoise Brion|Michaël Erpelding|Christophe Bier|Nicolas de Lavergne|Agata Buzek|Elina Löwensohn|Yuming Hey|Audrey Bonnet|Marie Drion|Sandra Parfait|Pauline Sakellaridis|Lucas Faulong|Nathalie Richard|Karoline Rose Sun|Claire Duburcq|Holly-Rose Clegg|Julia Riedler|Anne-Lise Maulin|Christa Théret|Talu,Bertrand Mandico,105,8594,295634,Action|Fantastique|Drame,https://fr.web.img2.acsta.net/c_310_420/pictures/23/10/09/12/19/4526951.jpg,3.7,29 novembre 2023,"Novak Productions,Nanterre-Amandiers,Ecce Films,UFO Distribution,Floréal Films,Les Films Fauves","Parcourant les abîmes, le chien des enfers Rainer raconte les six vies de Conann, perpétuellement mise à mort par son propre avenir, à travers les époques, les mythes et les âges. Depuis son enfance, esclave de Sanja et de sa horde barbare, jusqu'à son accession aux sommets de la cruauté aux portes de notre monde.",Conann,2.4
Théo Askolovitch|Mamadou Minté|Sandor Funtek|Garance Marillier|Sawsan Abès|Luiza Benaïssa|Slimane Dazi|Pierre Langlois,Hamé Bourokba,97,3760,292799,Drame,https://fr.web.img4.acsta.net/c_310_420/pictures/23/10/18/10/16/1069425.jpg,3.1,13 décembre 2023,"France 2 Cinéma,France Télévisions,Les Films du cercle,The Jokers,La Rumeur Filme,The Jokers / Les Bookmakers,Mare & Monti Film","Mia, 25 ans, employée dans un petit salon de manucure dans le 18e à Paris, apprend qu’elle est enceinte. Il lui faut trouver d’urgence un nouvel appartement alors que son copain Nabil, en liberté conditionnelle, peine à joindre les deux bouts. Lancée dans une frénétique course contre la montre, Mia monte une combine impliquant des clientes du salon, des soirées privées, et un footballeur-star. Cette fois, elle n’a plus le choix : elle doit reprendre son destin en main.",Rue des dames,2.4
Niels Schneider|Souheila Yacoub|Younès Boucif|Elsa Guedj|Myriem Akheddiou|Ariane Labed,Alice Zeniter,100,11869,290443,Comédie dramatique,https://fr.web.img5.acsta.net/c_310_420/pictures/23/03/23/12/04/5580706.jpg,3.1,19 avril 2023,"Elzévir Films,Pyramide Distribution,Pyramide International,Après le Déluge","Dans un Paris caniculaire, Tristan, directeur de campagne d’une candidate aux législatives, reçoit un courrier anonyme contenant un test de grossesse positif. Parce qu’il est peut-être atteint d’une maladie génétique mortelle et incurable, il devient obsédé par l’idée de retrouver la femme qui lui a envoyé ce test. Mais a-t-il affaire à une blague morbide, une vengeance froide, un appel à l’aide ou à une manœuvre politique ? Tristan décide de mener l’enquête, au péril de sa vie professionnelle et affective.",Avant l’effondrement,2.6
Christo Jivkov|Rosalinda Celentano|Francesco De Vito|Toni Bertorelli|Monica Bellucci|Roberto Bestazzoni|Mattia Sbragia|Abel Jafri|Sergio Rubini|Pedro Sarubbi|Matt Patresi|Jim Caviezel|Emilio De Marchi (II)|Giacinto Ferro|Claudia Gerini|Maia Morgenstern|Luca Lionello|Jarreth J. Merz|Giovanni Capalbo|Francesco Cabras,Mel Gibson,127,613700,47326,Biopic|Drame|Historique,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/22/44/18375186.jpg,2.4,31 mars 2004,"Icon Productions,Saje Distribution","Les douze dernières heures de la vie du Christ. Rendu au Mont des Oliviers, Jésus prie après avoir partagé un dernier repas avec ses apôtres. Il résiste maintenant aux tentations de Satan. Trahi par Judas, Jésus est arrêté et emmené à Jérusalem, où les chefs des Pharisiens l'accusent de blasphème et lui font un procès qui a pour issue sa condamnation à mort...",La Passion du Christ,3.2
Lorraine Tai|Janine Harouni|Andy Serkis|Bernardo Santos|Vic Waghorn|Max Carver|Peter Sarsgaard|Zoë Kravitz|John Turturro|Philip Shaun McGuinness|Jeffrey Wright|Con O'Neill|Mark Killeen|Douglas Bunn|Amanda Blake|Amy Clare Beales|Rupert Penry-Jones|Colin Farrell|Juke Hardy (II)|Barry Keoghan|Jayme Lawson|Bharat Mistri|Leemore Marrett Jr.|Paul Dano|Kosha Engler|Alex Ferns|Charlie Carver|Robert Pattinson,Matt Reeves,177,1165588,211012,Action|Thriller|Policier,https://fr.web.img3.acsta.net/c_310_420/pictures/22/02/16/17/42/3125788.jpg,3.9,2 mars 2022,"Warner Bros.,Warner Bros. France","Deux années à arpenter les rues en tant que Batman et à insuffler la peur chez les criminels ont mené Bruce Wayne au coeur des ténèbres de Gotham City. Avec seulement quelques alliés de confiance - Alfred Pennyworth, le lieutenant James Gordon - parmi le réseau corrompu de fonctionnaires et de personnalités de la ville, le justicier solitaire s'est imposé comme la seule incarnation de la vengeance parmi ses concitoyens. Lorsqu'un tueur s'en prend à l'élite de Gotham par une série de machinations sadiques, une piste d'indices cryptiques envoie le plus grand détective du monde sur une enquête dans la pègre, où il rencontre des personnages tels que Selina Kyle, alias Catwoman, Oswald Cobblepot, alias le Pingouin, Carmine Falcone et Edward Nashton, alias l’Homme-Mystère. Alors que les preuves s’accumulent et que l'ampleur des plans du coupable devient clair, Batman doit forger de nouvelles relations, démasquer le coupable et rétablir un semblant de justice au milieu de l’abus de pouvoir et de corruption sévissant à Gotham City depuis longtemps.",The Batman,4.1
Meriem Medjkane|Benoit Garrigos|Abdelah Besseghir|Samir Harrag|Mehdi Ramdani|Malik Benchiha|Jacques Mazeran|François Raison|Vincent Sornaga|Madi Belem|Ferhat Mouhali|Maximilien Poullein|Mouss Zouheyri|Vincent Lacoste|Vicky Krieps|Yanis Guyan Habibes|Marc Brunet|Eric Borgen|Malgorzata Virgili|Norbert Ferrer|Thomas Ducasse|Valentin Papoudof|Raphaël Thiéry|Léon Clémence (I)|Yoann Zimmer|Myriam Ajar|Bertrand Bossard|Hassen Ferhani|Yvain Juillard,Hélier Cisterne,95,24444,268283,Drame,https://fr.web.img5.acsta.net/c_310_420/pictures/22/02/17/13/16/4113056.jpg,3.2,23 mars 2022,"Les Films du Bélier,Laïth Média,Frakas Productions,Diaphana Distribution,Charades","1954, Hélène et Fernand tombent amoureux. Avec lui elle part pour Alger, découvre sa beauté et l’attachement que Fernand porte à son pays. Alors que l’Algérie et la France se déchirent, leur vie bascule. L’histoire vraie du combat d’un couple pour la liberté.",De nos frères blessés,3.2
Jean Dujardin|Lyes Kaouah|Sarah Afchain|Seydina Baldé|Victoire Du Bois|Jeremy Lopez|Vivien Gottwald|Raphaël Quenard|Youssef Sahraoui|Sofian Khammes|Rayan Bouazza|Quentin Faure|Jérémie Renier|Sandrine Kiberlain|Lyna Khoudri|Sophie Cattani|Hugo Dillon|Stéphane Bak|Sami Outalbali|Swan L'Haoua|Anaïs Demoustier|Cédric Kahn,Cédric Jimenez,107,592681,290915,Thriller|Policier,https://fr.web.img3.acsta.net/c_310_420/pictures/22/08/22/12/13/2509103.jpg,3.5,5 octobre 2022,"France 2 Cinéma,StudioCanal,StudioCanal,StudioCanal,Recifilms,UMedia,CHI-FOU-MI Productions",Une plongée au cœur de l’Anti-Terrorisme pendant les 5 jours d'enquête qui ont suivi les attentats du 13 novembre.,Novembre,4.1
Édouard Sulpice|Franck de La Personne|Rebecca Marder|Anne-Hélène Orvelin|Jean-Claude Bolle-Reddat|André Dussollier|Dany Boon|Lucia Sanchez (II)|Jean-Christophe Bouvet|Félix Lefebvre|Nadia Tereszkiewicz|Daniel Prévost|Suzanne de Baecque|Olivier Broche|Régis Laspalès|Michel Fau|Evelyne Buyle|Isabelle Huppert|Paul Beaurepaire|Myriam Boyer|Dominique Besnehard|Fabrice Luchini,François Ozon,103,427391,304685,Comédie dramatique|Judiciaire|Policier|Drame|Comédie,https://fr.web.img2.acsta.net/c_310_420/pictures/23/01/10/15/13/3810364.jpg,4.0,8 mars 2023,"France 2 Cinéma,France 2 Cinéma,Playtime,Playtime,Playtime,Scope Pictures,Gaumont Distribution,Mandarin Cinéma,FOZ","Dans les années 30 à Paris, Madeleine Verdier, jeune et jolie actrice sans le sou et sans talent, est accusée du meurtre d’un célèbre producteur. Aidée de sa meilleure amie Pauline, jeune avocate au chômage, elle est acquittée pour légitime défense. Commence alors une nouvelle vie, faite de gloire et de succès, jusqu’à ce que la vérité éclate au grand jour…",Mon Crime,3.8
Caroline Aaron|Dina Waters|Ben Shenkman|William Caploe|Paul Cassell|Rosalind Chao|Ron Canada|Jon Heder|Cristian Cruz|Ivana Milicevic|Billy Beck|Kerris Dorsey|Diego Sebastian|Reese Witherspoon|Chris Pflueger|Christian Cruz|Donal Logue|Mark Ruffalo|Benjamin Hughes|Gabrielle Madé|Willie Garson|Shulie Cowen|Alyssa Shafer,Mark Waters,95,294433,59948,Fantastique|Comédie|Romance,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/92/43/18451650.jpg,2.5,23 novembre 2005,"DreamWorks SKG,MacDonald / Parkes Productions,Dreamworks Distribution LLC,United International Pictures (UIP)","Alors que David s'installe dans l'appartement qu'il vient de louer, une jeune femme, Elizabeth, apparaît soudainement, affirmant que cet appartement est le sien. David pense d'abord avoir affaire à un malentendu... jusqu'à ce qu'Elizabeth disparaisse aussi mystérieusement qu'elle était apparue.",Et si c'était vrai...,2.7
Elsa Zylberstein|Anais Dospinescu|Sofia Manousha|Christian Clavier|Oscar Berthe|Marian Samu|Armen Georgian|Marc Arnaud|Ioana Visalon|Ary Abittan|Jason Divengele|Nanou Garcia|Raisa Mihai|Inan Cicek|Frédéric Saurel|Cyril Lecomte,Philippe de Chauveron,93,411403,246797,Comédie,https://fr.web.img3.acsta.net/c_310_420/pictures/17/02/03/15/32/408364.jpg,1.8,5 avril 2017,"Caméra One,M6 Films,SND,SND,Ouille Productions,Nexus Factory,Pulsar Productions,UMedia","Figure de la scène littéraire et médiatique française, Jean-Etienne Fougerole est un intellectuel humaniste marié à une riche héritière déconnectée des réalités. Alors que Fougerole fait la promotion dans un débat télévisé de son nouveau roman « A bras ouverts », invitant les plus aisés à accueillir chez eux les personnes dans le besoin, son opposant le met au défi d'appliquer ce qu'il préconise dans son ouvrage. Coincé et piqué au vif, Fougerole prend au mot son adversaire et accepte le challenge pour ne pas perdre la face. Mais dès le soir-même, on sonne à la porte de sa somptueuse maison de Marnes-la-coquette… Les convictions des Fougerole vont être mises à rude épreuve !",À bras ouverts,1.8
,Lee Unkrich,105,948846,206775,Famille|Animation|Fantastique,https://fr.web.img6.acsta.net/c_310_420/pictures/17/09/15/12/42/0056825.jpg,4.1,15 novembre 2017,"Pixar Animation Studios,Walt Disney Animation Studios,The Walt Disney Company France,The Walt Disney Company France","Depuis déjà plusieurs générations, la musique est bannie dans la famille de Miguel. Un vrai déchirement pour le jeune garçon dont le rêve ultime est de devenir un musicien aussi accompli que son idole, Ernesto de la Cruz. ",Coco,4.5
David Mora|Jérôme Commandeur|Vicki Andren|Valérie Thoumire|Tom d'Ornano|Marie-Julie Baup|Jonathan Lambert|Claudine Vincent|Ugo Marchand|Émilie Parvillers|Melchior Guerlet|Léo Dussollier|Nils Othenin-Girard|Marion Christmann|Lionel Laget|Celeste Evagora|Eva Fischer|André Dussollier,Benjamin Euvrard,93,102498,272012,Comédie,https://fr.web.img2.acsta.net/c_310_420/pictures/21/06/01/12/13/0776737.jpg,3.0,18 août 2021,"M6 Films,SND,SND,SND,UMedia,Easy Movies,Les Films du Castel","Rater le train, c'est moche. Alors le voir partir avec vos enfants et ceux de vos amis dont vous avez la charge, c’est une autre histoire… Celle de la folle course-poursuite de Benjamin, papa poule un peu dépassé et Antoine, grand-père fantasque, qui doivent trouver une solution avant qu’on apprenne… qu’ils ont perdu les gosses ! Rattraper le train est leur seule chance de se rattraper...",Attention au départ !,2.3
Stéphane Mercoyrol|Cif Eddine Gadra|Margot Ringard Oldra|Djibril Galy|Léo Maindron|Christian Starr Lassen|Anne See|Josse Capet|Sébastien Depommier|Romain Francisco|Evelyne Tardy|Vincent Sornaga|Bluenn Salaun|Vincent Lacoste|Virginie Tardy|Suzanne de Baecque|Marine Veirun|Marc Brunet|Maud Léone|Alice Piatier|Simon Rérolle|Eugène Marcuse|Maxime De Toledo|Michel Masiero|Pierre Ngongang|Mounia Raoui|Paul Beaurepaire|Adrien Casse|Emmanuel Bellet|Thibault Maunoury|Vincent Schmitt|Anaïs Demoustier|Bertrand Bossard|Cyril Durel|Emmanuelle N'Zuzi,Katell Quillévéré,125,118783,280197,Drame|Romance,https://fr.web.img5.acsta.net/c_310_420/pictures/23/11/09/14/17/3474118.jpg,3.8,29 novembre 2023,"France 2 Cinéma,Les Films Pelléas,Les Films du Bélier,Gaumont Distribution,Frakas Productions,Charades","1947. Sur une plage, Madeleine, serveuse dans un hôtel-restaurant, mère d’un petit garçon, fait la connaissance de François, étudiant riche et cultivé. Entre eux, c’est comme une évidence. La providence. Si l’on sait ce qu’elle veut laisser derrière elle en suivant ce jeune homme, on découvre avec le temps ce que François tente de fuir en mêlant le destin de Madeleine au sien...",Le Temps D’Aimer,3.7
Cooper Thornton|Lee Norris|Essam Morsi|David Clennon|Lola Kirke|Lauren Glazier|Lindsey Elizabeth|Emily Ratajkowski|Missi Pyle|Nancy DeMars|Lisa Banes|Kim Dickens|Leslie A. Hughes|Jamie McShane|Darin Cooper|Scoot McNairy|Casey Wilson|Leonard Kelly-Young|Carrie Coon|Lynn Adrianna|Rosamund Pike|Thomas R. Baker|Lars Slind|Jonny Beltran|Boyd Holbrook|Blake Sheldon|Cyd Strittmatter|Ben Affleck|Patrick Fugit|Neil Patrick Harris|Kathleen Rose Perkins|Tyler Perry|Sela Ward,David Fincher,149,539178,217882,Thriller|Policier|Drame,https://fr.web.img3.acsta.net/c_310_420/pictures/14/09/11/17/05/508784.jpg,4.0,8 octobre 2014,"Regency Enterprises,New Regency Pictures,Twentieth Century Fox France,Pacific Standard,Artemple - Hollywood","À l’occasion de son cinquième anniversaire de mariage, Nick Dunne signale la disparition de sa femme, Amy. Sous la pression de la police et l’affolement des médias, l’image du couple modèle commence à s’effriter. Très vite, les mensonges de Nick et son étrange comportement amènent tout le monde à se poser la même question : a-t-il tué sa femme ?",Gone Girl,4.3
Val Kilmer|Peter Mark Kendall|Charles Parnell|Jennifer Connelly|Danny Ramirez|Bashir Salahuddin|Ed Harris|Miles Teller|Jon Hamm|Monica Barbaro|Manny Jacinto|Penelope Kapudija|Jay Ellis|Glen Powell|Lyliana Wray|Tom Cruise|Chelsea Harris|Greg Tarzan Davis|Jean Louisa Kelly|Lewis Pullman,Joseph Kosinski,131,1529608,186636,Action,https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/29/15/12/0827894.jpg,3.7,25 mai 2022,"Paramount Pictures,Don Simpson/Jerry Bruckheimer Films,Jerry Bruckheimer Films,Paramount Pictures France,Skydance Prods,Tencent Penguin Pictures","Après avoir été l’un des meilleurs pilotes de chasse de la Marine américaine pendant plus de trente ans, Pete “Maverick"" Mitchell continue à repousser ses limites en tant que pilote d'essai. Il refuse de monter en grade, car cela l’obligerait à renoncer à voler. Il est chargé de former un détachement de jeunes diplômés de l’école Top Gun pour une mission spéciale qu’aucun pilote n'aurait jamais imaginée. Lors de cette mission, Maverick rencontre le lieutenant Bradley “Rooster” Bradshaw, le fils de son défunt ami, le navigateur Nick “Goose” Bradshaw. Face à un avenir incertain, hanté par ses fantômes, Maverick va devoir affronter ses pires cauchemars au cours d’une mission qui exigera les plus grands des sacrifices.",Top Gun: Maverick,4.3
Naomi Ackie|Andy Serkis|Richard Bremmer|Lupita Nyong'o|Daisy Ridley|Alison Rose|Tanya Moodie|Shirley Henderson|Robin Guiver|Keri Russell|Oscar Isaac|Lin-Manuel Miranda|Amir El-Masry|Domhnall Gleeson|Paul Kasey|Anthony Daniels|Richard E. Grant|Geff Francis|Mandeep Dhillon|Amanda Hale|Jodie Comer|Kelly Marie Tran|Carrie Fisher|Billy Dee Williams|Brian Herring|Simon Paisley Day|Harrison Ford|Billy Howle|Joonas Suotamo|John Boyega|Nasser Memarzia|Denis Lawson|Greg Grunberg|Adam Driver|Mark Hamill|Billie Lourd|Dominic Monaghan|Dave Chapman|Amanda Lawrence|Ian McDiarmid,J.J. Abrams,142,2420710,215094,Science Fiction|Aventure,https://fr.web.img5.acsta.net/c_310_420/pictures/20/10/02/12/21/3764004.png,3.1,18 décembre 2019,"Walt Disney Pictures,Lucasfilm Ltd.,Bad Robot,The Walt Disney Company France",La conclusion de la saga Skywalker. De nouvelles légendes vont naître dans cette bataille épique pour la liberté.,Star Wars: L'Ascension de Skywalker,3.0
